Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,0,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,297,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,209,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,77,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,86,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,394,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,0,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,310,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,192,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,73,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,56,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,394,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,0,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,35,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,276,CTS
ARE,United Arab Emirates,Asia,Western Asia,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2019,Counts,0,CTS
ARE,United Arab Emirates,Asia,Western Asia,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2019,Counts,0,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2005,Counts,142099,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Counts,3154,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2005,Counts,355332,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,134291,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,3264,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2006,Counts,354040,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,137181,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2007,Counts,10557,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,3276,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2007,Counts,339347,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2008,Counts,145240,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,10604,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,3367,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2008,Counts,386828,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,178611,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,13479,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,3755,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2014,Counts,9724,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2014,Counts,483929,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2015,Counts,181321,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Counts,16114,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,3484,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2015,Counts,12630,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2015,Counts,443033,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,12429,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,3579,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,8850,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,142986,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,437078,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,405309,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,142122,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,273,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,14275,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,3723,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,10552,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,425303,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,135973,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,182,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,16297,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,12156,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,4141,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,478600,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,143697,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,130,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,21376,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,5461,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,15915,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,134113,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,97,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,26563,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,5613,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,20950,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2003,Counts,3,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2003,Counts,140,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2004,Counts,190,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2004,Counts,48,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,Counts,9,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2004,Counts,243,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2004,Counts,23,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2005,Counts,180,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2005,Counts,51,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Counts,15,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2005,Counts,269,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2005,Counts,22,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,178,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2006,Counts,52,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,7,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2006,Counts,265,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2006,Counts,26,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,164,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2007,Counts,33,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,5,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2007,Counts,199,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,Counts,26,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2008,Counts,201,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,63,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,15,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2008,Counts,350,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,Counts,27,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2009,Counts,166,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,73,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Counts,15,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2009,Counts,416,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2009,Counts,34,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2010,Counts,356,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2010,Counts,155,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Counts,82,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,11,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2010,Counts,71,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2010,Counts,39,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2011,Counts,344,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2011,Counts,161,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Counts,71,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,10,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2011,Counts,61,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2011,Counts,34,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2012,Counts,310,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2012,Counts,157,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2012,Counts,105,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,14,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2012,Counts,91,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2012,Counts,38,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2013,Counts,176,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Counts,116,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,15,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2013,Counts,49,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2013,Counts,15,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,Counts,86,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2013,Counts,257,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,198,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,97,CTS
